,asin,Category,Clean_Reviews,predicted
9086,B004LLIL3M,Giftcard,order,Topic 3
9087,B004LLIL3M,Giftcard,fast easy process send someone birthday card include gift card,Topic 5
9088,B004LLIL3M,Giftcard,always happy gift cards way get want,Topic 4
9089,B004LLIL3M,Giftcard,great,Topic 1
9090,B004LLIL3M,Giftcard,great,Topic 1
9091,B004LLIL3M,Giftcard,son loved airplane theme made card choice easy select,Topic 3
9092,B004LLIL3M,Giftcard,thank,Topic 5
9093,B004LLIL3M,Giftcard,easy send birthday card voucher email grandsons 3rd birthday especially far away thank,Topic 5
9094,B004LLIL3M,Giftcard,great gift,Topic 1
9095,B004LLIL4G,Giftcard,wanted took best wishes friend would preferred better design purposes but compromise since wasnt better one,Topic 4
9096,B004LLIL4G,Giftcard,gift card received promptly enjoyed right grand daughters birthday happy,Topic 5
9097,B004LLIL4G,Giftcard,birthday girl able purchase wants not worry returning anything great idea give ebirthday card,Topic 3
9098,B004LLIL4G,Giftcard,gift carddoes really require review issue cards unless prime shipping cost,Topic 5
9099,B004LLIL4G,Giftcard,nice way give someone lives fare away gift hassle customs long wait get,Topic 1
9100,B004LLIL4G,Giftcard,got last minute birthday gift instantly easy get sent recipient,Topic 3
9101,B004LLIL4G,Giftcard,excelente,Topic 1
9102,B004LLIL4G,Giftcard,love giving gift cards gives person chance whittle wishlist order choose isnt much not thinking time much giving receiver choice,Topic 2
9103,B004LLIL4G,Giftcard,susan avid reader owner kindle perfect gift know appreciated,Topic 1
9104,B004LLIL4G,Giftcard,needed gift niece town no idea might ecard perfect loved getting,Topic 4
9105,B004LLIKVU,Giftcard,loved convenience cardthat went,Topic 3
9106,B004LLIKVU,Giftcard,ease,Topic 1
9107,B004LLIKVU,Giftcard,fun gift card grandson,Topic 1
9108,B004LLIKVU,Giftcard,got give cousin present,Topic 2
9109,B004LLIKVU,Giftcard,perfect quick gift,Topic 4
9110,B004LLIKVU,Giftcard,mother received gift card time,Topic 2
9111,B004LLIKVU,Giftcard,easy complete,Topic 1
9112,B004LLIKVU,Giftcard,scammed,Topic 1
9113,B004LLIKVU,Giftcard,always perfect gift,Topic 1
9114,B004LLIKVU,Giftcard,worked planned,Topic 1
9115,B004LLIL5A,Giftcard,need gift special person life loves shop,Topic 4
9116,B004LLIL5A,Giftcard,family loves shop via better gift gift card,Topic 1
9117,B004LLIL5A,Giftcard,always welcome gift,Topic 1
9118,B004LLIL5A,Giftcard,always great gift,Topic 1
9119,B004LLIL5A,Giftcard,although piracy somalia problem international shipping quite time issue didnt really gain international attention release movie captain phillips movie starred tom hanks based true story captain richard phillips hijacking somali pirates usflagged mv maersk alabama first american cargo ship hijacked two hundred years respects somali dawn charles joseph reminds reader movie but book raw edgeofyourseat action first sentence reader drawn book second paragraph author reader reeled hook line sinker book violent definitely violence necessary absolutely however joseph talent making settings hes describing come alive point reader right sucked action much indiana jones adventure however tale told joseph much gritty realistic indy movie protagonist kearns constantly best keep one step ahead threats seem lurk around every corner terrific read,Topic 5
9120,B004LLIL5A,Giftcard,fast point,Topic 4
9121,B004LLIL5A,Giftcard,well received perfect pressie,Topic 2
9122,B004LLIL5A,Giftcard,excelente,Topic 1
9123,B004LLIL5A,Giftcard,great,Topic 1
9124,B004LLIL5A,Giftcard,love gift cards make great gifts,Topic 2
9125,B004LLIKY2,Giftcard,gift card never received,Topic 2
9126,B004LLIKY2,Giftcard,easy gift great receive,Topic 1
9127,B004LLIKY2,Giftcard,quick easy,Topic 4
9128,B004LLIKY2,Giftcard,good,Topic 4
9129,B004LLIKY2,Giftcard,absolutely amazing child read play games learn much easy not tech savvy,Topic 1
9130,B004LLIKY2,Giftcard,good,Topic 4
9131,B004LLIKY2,Giftcard,great idea,Topic 4
9132,B004LLIKY2,Giftcard,son loved orders many books,Topic 5
9133,B004LLIKY2,Giftcard,stress free way handle gift giving,Topic 2
9134,B004LLIKY2,Giftcard,nice,Topic 1
9135,B004LLIL6Y,Giftcard,easy simple process would recommend friends colleagues,Topic 2
9136,B004LLIL6Y,Giftcard,wish people would gift cards love gift card great idea,Topic 4
9137,B004LLIL6Y,Giftcard,quick easy gift give new family allows purchase needed still able find great deals email delivery confirmation simple family enjoyed,Topic 2
9138,B004LLIL6Y,Giftcard,cards good option love time saver not shop go gift card,Topic 4
9139,B004LLIL6Y,Giftcard,gift card really cool convenient helped girlfriend alot im always afraid buying something think cool but receiving person not think not need gift card eliminates doubts,Topic 2
9140,B004LLIL6Y,Giftcard,gift cards great way get perfect gift person hard,Topic 2
9141,B004LLIL6Y,Giftcard,quick gift coworker easy awesome results delivered via email minutes able immediately convenient,Topic 2
9142,B004LLIL6Y,Giftcard,great way give gift especially uncertain also save trouble buying something receiver already,Topic 1
9143,B004LLIL6Y,Giftcard,group us went together coworker loved easy convenient gift,Topic 2
9144,B004LLIL6Y,Giftcard,allowed new mom choose books new son sending gift card not worry receiving duplicate books,Topic 5
9145,B004LLILO6,Giftcard,anythinggreat gift,Topic 1
9146,B004LLILO6,Giftcard,hundred bucks hundred bucks gkid,Topic 1
9147,B004LLILO6,Giftcard,perfect girl everything loves read,Topic 1
9148,B004LLILO6,Giftcard,quick easy,Topic 4
9149,B004LLILO6,Giftcard,easiest best gift give someone know,Topic 4
9150,B004LLILO6,Giftcard,wonderful surprise receiving email gift card easy,Topic 5
9151,B004LLILO6,Giftcard,gift cards always work,Topic 1
9152,B004LLILO6,Giftcard,great gift decision good not,Topic 4
9153,B004LLILO6,Giftcard,gave card partner loves shop,Topic 1
9154,B004LLILO6,Giftcard,great gift,Topic 1
9155,B004LLIKUQ,Giftcard,excellent option gift love music friend happy received,Topic 3
9156,B004LLIKUQ,Giftcard,supposed itunes card clicked tried purchase instead card,Topic 3
9157,B004LLIKUQ,Giftcard,item well worth price mean dont go card nearest place card miles away,Topic 1
9158,B004LLIKUQ,Giftcard,gift card theres not much not but easily redeemed recipient received gift electronically could immediately start making purchases,Topic 2
9159,B004LLIKUQ,Giftcard,well received nice surprise simple expedient cost effective didnt time us post office definitely service,Topic 2
9160,B004LLIKUQ,Giftcard,great way send gift someone likes download music excellent service notification,Topic 3
9161,B004LLIKUQ,Giftcard,liked using email option gift cards gets person quickly forget day half time usually end sending gifts late would recommend option future sure,Topic 2
9162,B004LLIKUQ,Giftcard,loved family always business pleased products son loved card right away sorry not know leave feedback angie blubaugh,Topic 3
9163,B004LLIKUQ,Giftcard,excelente opcin para realizar un regalo si se desea hacer una compra mas adelante con varias tdc,Topic 1
9164,B004LLIKUQ,Giftcard,smooth transaction excellent idea think anyone give receive ever not known get someone never gift cards seem always please,Topic 3
9165,B004LLIL00,Giftcard,perfect son daughterinlaw celebrating anniversary country could purchase gift card ahead time schedule delivery right day plus lots opportunities spend card,Topic 3
9166,B004LLIL00,Giftcard,say gift card sent lastminute icouldntmake ittotheshower gift much appreciated,Topic 1
9167,B004LLIL00,Giftcard,no idea easy daughter helped easy would recommend one far way need shop,Topic 4
9168,B004LLIL00,Giftcard,kindle owners love gift cards many books little time makes easy get latest books,Topic 5
9169,B004LLIL00,Giftcard,love enter gift card account get rid card no keeping storing desk wallet easy,Topic 5
9170,B004LLIL00,Giftcard,ontime valentines day wellreceived put good grin,Topic 2
9171,B004LLIL00,Giftcard,es la manera mas simple de hacer llegar un capital ciertas personas que anhelas mucho fcil rpido sin ningn tipo de recargo,Topic 1
9172,B004LLIL00,Giftcard,buenisima,Topic 1
9173,B004LLIL00,Giftcard,best giraffes ever amazed could pull giraffes truly magnificent feat well done,Topic 4
9174,B004LLIL00,Giftcard,money money worked well get money card,Topic 1
9175,B004LLILO6,Giftcard,not perfectly,Topic 1
9176,B004LLILO6,Giftcard,thanks,Topic 4
9177,B004LLILO6,Giftcard,perfect,Topic 1
9178,B004LLILO6,Giftcard,ordering couldnt easier lightening fast cant go wrong gift card,Topic 4
9179,B004LLILO6,Giftcard,kind problem card within seconds q money debited credit card,Topic 1
9180,B004LLILO6,Giftcard,sister loves getting gift cards many near future,Topic 1
9181,B004LLILO6,Giftcard,gift friend,Topic 1
9182,B004LLILO6,Giftcard,easy no headaches,Topic 1
9183,B004LLILO6,Giftcard,wife loves kindle,Topic 1
9184,B004LLILO6,Giftcard,no point rate gift card,Topic 1
9185,B004LLIL5A,Giftcard,good,Topic 4
9186,B004LLIL5A,Giftcard,find email gift cards perfect purpose thankyou convenience quick delivery kids love,Topic 5
9187,B004LLIL5A,Giftcard,love concept,Topic 5
9188,B004LLIL5A,Giftcard,gift cards make best gifts especially individuals everything always right size possible exception larger never exchanged gift cards perfect shopping world fingertips no postage required,Topic 2
9189,B004LLIL5A,Giftcard,recommended excellent condition thanks,Topic 3
9190,B004LLIL5A,Giftcard,bought son birthday loved also easy purchase loves purchase books items online alley gift,Topic 3
9191,B004LLIL5A,Giftcard,really pleased efficient gift proved correct day dollars requested many thanks,Topic 2
9192,B004LLIL5A,Giftcard,nice way get quick gift someone,Topic 1
9193,B004LLIL5A,Giftcard,,Topic 1
9194,B004LLIL5A,Giftcard,always perfect gift give someone awesome service,Topic 1
9195,B004LLILEG,Giftcard,enjoyed electronic gift certificate received friend easy hassle free,Topic 1
9196,B004LLILEG,Giftcard,great way say thanks someone convenient gives recipient wide variety spend,Topic 4
9197,B004LLILEG,Giftcard,great able send gift card electronically great gift anyone far away simply dont time mail something time,Topic 3
9198,B004LLILEG,Giftcard,wonderful experience good service fast useful far safe receive gift personal purchases thankswonderful experience good service fast useful far reliable thanks,Topic 4
9199,B004LLILEG,Giftcard,made perfect gift someone another city helped us makes shopping easy giftgiving easier highly recommend option perfect way say thank distance,Topic 1
9200,B004LLILEG,Giftcard,bought thankyou gift employee went way beyond isnt anybody age would not appreciate chance treat something want amazonis anything dont sell,Topic 5
9201,B004LLILEG,Giftcard,gift cards great way say thank employees pick want emailed desk love,Topic 5
9202,B004LLILEG,Giftcard,else say gift card awesome easy order easy,Topic 3
9203,B004LLILEG,Giftcard,convenient swift email giftee able exact electronics wanted,Topic 3
9204,B004LLILEG,Giftcard,easy great way give thank gift graphics nice not ordinary thank card easy give especially country recipient another state,Topic 5
9205,B004LLIKVU,Giftcard,niece happy,Topic 4
9206,B004LLIKVU,Giftcard,doesnt love gift card,Topic 5
9207,B004LLIKVU,Giftcard,cool,Topic 1
9208,B004LLIKVU,Giftcard,not sure gift cards need rev iew wonderful but review easy online select occasion want print right put card,Topic 4
9209,B004LLIKVU,Giftcard,perfect gift,Topic 1
9210,B004LLIKVU,Giftcard,good value,Topic 4
9211,B004LLIKVU,Giftcard,claim code unreadable opened gift cards bad quality cant redeem clears somehow taking hours would think would easy redeem card bar code but nightmare get feeling make difficult purpose frustrate people prevent redeeming cards zero stars lot services disappointing,Topic 1
9212,B004LLIKVU,Giftcard,easy order,Topic 3
9213,B004LLIKVU,Giftcard,easy love ecards,Topic 5
9214,B004LLIKVU,Giftcard,gracias,Topic 1
9215,B004LLIL4G,Giftcard,gift cards always appreciated gift sent timely fashion fun look happily received,Topic 2
9216,B004LLIL4G,Giftcard,love giving gifts not birthdays but occasion wouldnt believe many people tell love shopping one best gift cards ever gave,Topic 2
9217,B004LLIL4G,Giftcard,every one loves cant think anything better getting gift card gift maybe cash but cant cash awesomeness bounty,Topic 1
9218,B004LLIL4G,Giftcard,gift cards make excellent gifts liked email card instant delivery straight recipient never heard gift recipients problems redeming gift card received couple never problems using either easy convenient,Topic 2
9219,B004LLIL4G,Giftcard,easy overseas gifts grandparents take note grandchildren choose presents little parental assistance course,Topic 2
9220,B004LLIL4G,Giftcard,parents gave birthday able things needed little time,Topic 3
9221,B004LLIL4G,Giftcard,made gift giving easy yet personalised recipient thrilled gift simple yet effective way honour birthday,Topic 2
9222,B004LLIL4G,Giftcard,son please reallly likes shops lot allows wide choice items chose,Topic 1
9223,B004LLIL4G,Giftcard,successfully delivered good last minute gift seriously last minute saves hassle trying figure someone remember week hand,Topic 1
9224,B004LLIL4G,Giftcard,not love times forget birthday almost late maybe already belated but love convenience since cardholder going purchasing items online anyway,Topic 5
9225,B004LLIL00,Giftcard,easily formatted received correct date say would definitely maybe variety cards choose,Topic 2
9226,B004LLIL00,Giftcard,easy way send gifts especially distance convenient childrens love travel,Topic 2
9227,B004LLIL00,Giftcard,getting fast super easy always gift card give someone else,Topic 4
9228,B004LLIL00,Giftcard,en este caso todo llegoacute en perfecto estado no tengo quejas del producto estuvo bien en tiempo calidad del mismo,Topic 1
9229,B004LLIL00,Giftcard,dont speak english live venezuela but but purchase excelent inmediatily easy would another time,Topic 3
9230,B004LLIL00,Giftcard,last minute way provide gift someone love appreciated simplicity love able count deliver,Topic 5
9231,B004LLIL00,Giftcard,daughter son laws anniversary loved uniqueness card glad chosen one,Topic 3
9232,B004LLIL00,Giftcard,fit purpouse send money easily fast easy easy send good,Topic 4
9233,B004LLIL00,Giftcard,fine art attractive suitable friendly pleased person sent thank,Topic 2
9234,B004LLIL00,Giftcard,giraffe gift card perfect valentines day gift husband surprised pleased gift card,Topic 2
9235,B004LLIL3M,Giftcard,certainly convenient easy way send gift,Topic 2
9236,B004LLIL3M,Giftcard,convenient town family members,Topic 2
9237,B004LLIL3M,Giftcard,highly recommended wont disappointed,Topic 1
9238,B004LLIL3M,Giftcard,super,Topic 1
9239,B004LLIL3M,Giftcard,gift cards best,Topic 4
9240,B004LLIL3M,Giftcard,great gift card,Topic 1
9241,B004LLIL3M,Giftcard,always great gift,Topic 1
9242,B004LLIL3M,Giftcard,best way go online shopping,Topic 4
9243,B004LLIL3M,Giftcard,gift card not much else say,Topic 1
9244,B004LLIL3M,Giftcard,time perfect gift ayoung af pilot loved sure took stress thank,Topic 3
9245,B004LLIL4G,Giftcard,easy send easy soninlaw always happy receive best gift ever cute design,Topic 4
9246,B004LLIL4G,Giftcard,cant understand value picture bird sat cake would throw account traces bird,Topic 1
9247,B004LLIL4G,Giftcard,sending egift card perfect took guess work would perfect birthday gift recipient thrilled received gift card immediately knew wanted purchase book list not think better way send birthday gift across miles,Topic 1
9248,B004LLIL4G,Giftcard,cute design not go wrong gift card,Topic 1
9249,B004LLIL4G,Giftcard,received gift card daughter october forgot phone call helped retrieve card something wanted real people phone answer questions always helpful,Topic 4
9250,B004LLIL4G,Giftcard,but worked perfectly bday people make choice would packaging,Topic 1
9251,B004LLIL4G,Giftcard,quite since sent but looks nice certainly served purpose,Topic 1
9252,B004LLIL4G,Giftcard,ok quick greeting needed time but usually little action andor humor,Topic 4
9253,B004LLIL4G,Giftcard,wanted person bought able purchase something choice unable decide,Topic 3
9254,B004LLIL4G,Giftcard,gift card always good choice youre not sure someone wants birthday definitely great option love shopping,Topic 5
9255,B004LLILEG,Giftcard,please dont send query asking many gift cards available choose ones know striving improve services thats great but personally dont want mess kind continue using amazonjust keep doin youre doin youre doin great,Topic 1
9256,B004LLILEG,Giftcard,best thing ever gifts employees easy instant get select want,Topic 4
9257,B004LLILEG,Giftcard,lovely gift give someone purchase delivery easy person choose whatever want vast amount options,Topic 5
9258,B004LLILEG,Giftcard,yes nice gift card however kill ninjas jamming nosebridge right satisfying crunch enters frontal lobes bursting blood onto pavement try steal gummi bear candies also wave around magically create apparitions attack enemies change weather mostly discount antipsychotic medication,Topic 5
9259,B004LLILEG,Giftcard,products excellent condition seen image sale letter received time expected recommend,Topic 3
9260,B004LLILEG,Giftcard,fast easy give even received confirmation soon recipient card great gift idea,Topic 4
9261,B004LLILEG,Giftcard,new author needed help books put call received help needed book tap dance went live kindle needed way say thank ladies helped get ready better way gift card emails received reply loved consider giving gift cards first choice giftgiving since offers much flexibility recipient much gratification sender,Topic 2
9262,B004LLILEG,Giftcard,didnt know get niece birthday maybe maybe smartest move got gift card choose whatever wants,Topic 5
9263,B004LLILEG,Giftcard,well fast reliable want give gift someone dont know give perfect,Topic 1
9264,B004LLILEG,Giftcard,option email post facebook gives element surprise see fb page right away nice using,Topic 5
9265,B004LLILO6,Giftcard,thanks,Topic 4
9266,B004LLILO6,Giftcard,loved gift cards,Topic 3
9267,B004LLILO6,Giftcard,wonderful,Topic 1
9268,B004LLILO6,Giftcard,doctor ordered ok not quite dont know get someone know love get easy dont even worry wrapping schedule want emailed done,Topic 1
9269,B004LLILO6,Giftcard,good,Topic 4
9270,B004LLILO6,Giftcard,excellent gift choice thank,Topic 3
9271,B004LLILO6,Giftcard,son loved,Topic 3
9272,B004LLILO6,Giftcard,beautiful little card,Topic 1
9273,B004LLILO6,Giftcard,gift always pleases always right style size color,Topic 5
9274,B004LLIKY2,Giftcard,good,Topic 4
9275,B004LLIKY2,Giftcard,awesome,Topic 1
9276,B004LLIKY2,Giftcard,thanks,Topic 4
9277,B004LLIKY2,Giftcard,great gift,Topic 1
9278,B004LLIKY2,Giftcard,service quick person received gift pleased gift card,Topic 2
9279,B004LLIKY2,Giftcard,good way send valentines day gift friend abroad able books wishlist,Topic 5
9280,B004LLIKY2,Giftcard,buying gift cards online easy thanks,Topic 4
9281,B004LLIKY2,Giftcard,awesome easy,Topic 1
9282,B004LLIKY2,Giftcard,made someone happy but possible purchase kindle unlimited outside us better gift not understand swedes not unlimited,Topic 3
9283,B004LLIKY2,Giftcard,fast quick,Topic 4
9284,B004LLIKUQ,Giftcard,gift cards purchased valentines day gifts outofstate family members ticket exactly ordered plenty time wouldnt hesitate reorder thanks,Topic 2
9285,B004LLIKUQ,Giftcard,perfect valentines gift us us europe way share expression love,Topic 1
9286,B004LLIKUQ,Giftcard,sent directly gift recipient therefore not possible rate fact convenient gift granddaughter could chose purchased didnt know type gift card existed,Topic 1
9287,B004LLIKUQ,Giftcard,gift keeps giving wide variety uses items wouldnt normally get also mad money,Topic 2
9288,B004LLIKUQ,Giftcard,easy environmentally friendly gave enjoyed able search store items wanted,Topic 3
9289,B004LLIKUQ,Giftcard,perfecto siempre llega tiempo la solicitud sin ningun contratiempos al momento de utilizarlas tambien la operacion se hace muy rapida,Topic 1
9290,B004LLIKUQ,Giftcard,bought gift card mp3s but surprise surpriseyou mp3s live usyou guys put note regarding type stuff,Topic 5
9291,B004LLIKUQ,Giftcard,gift card convenient send way email epecially not get store send someone something glad accessible way send something gift card,Topic 5
9292,B004LLIKUQ,Giftcard,gift cards always hit everyone recipient loves gift dont go waste time shopping something not sure heshe,Topic 1
9293,B004LLIKUQ,Giftcard,always excellent experience delivery gift cardsthat one gift card never reached recipient not sure doesnt seem way verify receipt card notify sender didnt get delivered timely manner case able speak daughter gift card intended husbands birthday found wasnt received cancelled original one sent new one but would not happened didnt follow confirm received pb,Topic 3
9294,B004LLIKVU,Giftcard,neighbor borrows money accurately often things store semidisabled pays back but never cash figured gift card exact amount borrowed makes things convenient us might another better way but works,Topic 2
9295,B004LLIKVU,Giftcard,gift cards solved using multiple credit cards make purchase,Topic 1
9296,B004LLIKVU,Giftcard,works perfect,Topic 1
9297,B004LLIKVU,Giftcard,easy gift give,Topic 1
9298,B004LLIKVU,Giftcard,easiest way make sure birthdays remembered grandchildren get amount money spend want especially older would prefer choose want need,Topic 4
9299,B004LLIKVU,Giftcard,got fast,Topic 3
9300,B004LLIKVU,Giftcard,gift cards work perfect administrative assistance gifts administrative professionals week,Topic 2
9301,B004LLIKVU,Giftcard,great way give timely gift order birthday tin never,Topic 3
9302,B004LLIKVU,Giftcard,love able add photos gift cards people,Topic 5
9303,B004LLIKVU,Giftcard,easy gift,Topic 1
9304,B004LLIL4G,Giftcard,else say gift card purchased baby cousin though,Topic 1
9305,B004LLIL4G,Giftcard,gift cards daughter long time customer really loves site easy purchase gift cards online know happy gift,Topic 3
9306,B004LLIL4G,Giftcard,65th birthday gift recipient loved convenient lives far stores,Topic 3
9307,B004LLIL4G,Giftcard,easy give well received love someone gives gift card always welcome useful,Topic 2
9308,B004LLIL4G,Giftcard,easy easy way send birthday gift recipient knows want but not exactly one,Topic 5
9309,B004LLIL4G,Giftcard,not knowing favourite author daughter bought gift card spent money wanted kindle asked another birthday,Topic 5
9310,B004LLIL4G,Giftcard,reliable easy lots options available convenient would definitely quick last minute hard gift need,Topic 4
9311,B004LLIL4G,Giftcard,friends family members love able pick something easy way give gifts,Topic 2
9312,B004LLIL4G,Giftcard,didnt see notice someone overseas couldnt gift card areas web site easier way things,Topic 1
9313,B004LLIL4G,Giftcard,gift card easy quick gift sender always appreciated recipient offers every thing,Topic 4
9314,B004LLIL5A,Giftcard,simple easy always appreciated,Topic 1
9315,B004LLIL5A,Giftcard,daughter loved,Topic 3
9316,B004LLIL5A,Giftcard,excelent,Topic 1
9317,B004LLIL5A,Giftcard,daughter going cruise could select wish made possible,Topic 1
9318,B004LLIL5A,Giftcard,excelente producto,Topic 1
9319,B004LLIL5A,Giftcard,card sent received perfectly,Topic 2
9320,B004LLIL5A,Giftcard,ok,Topic 1
9321,B004LLIL5A,Giftcard,ok,Topic 1
9322,B004LLIL5A,Giftcard,easy always hit,Topic 1
9323,B004LLIL5A,Giftcard,gift cards always great,Topic 1
9324,B004LLIL4G,Giftcard,gift cards wonderful things give receive many things purchase purchase conveniently show door step thats seriously worthy birthday gift,Topic 3
9325,B004LLIL4G,Giftcard,love gift cards easy give worth going end shipping gift person anyways gift card,Topic 2
9326,B004LLIL4G,Giftcard,love cute little happy birthday video soninlaw commented cute got,Topic 3
9327,B004LLIL4G,Giftcard,nice designs recipient gift loved would recommend buying e gift card pretty,Topic 3
9328,B004LLIL4G,Giftcard,sent two daughters loved easy birthday girl redeem daughterinlaw redeemed right party table day got especially able select amount gift card separately,Topic 3
9329,B004LLIL4G,Giftcard,keep credit pocket time want great,Topic 3
9330,B004LLIL4G,Giftcard,quick easy people birds one cant really go wrong birds eh,Topic 5
9331,B004LLIL4G,Giftcard,convenient flexible always satisfying especially shopping teenagers welcome optionespecially time essence,Topic 2
9332,B004LLIL4G,Giftcard,moms favorite present mine hinthint not family members friends favor year let pick want,Topic 2
9333,B004LLIL4G,Giftcard,sure simple easy way send gift especially last minute not much selection cards but gift counts not find,Topic 1
9334,B004LLIKY2,Giftcard,awesome,Topic 1
9335,B004LLIKY2,Giftcard,exc seller,Topic 1
9336,B004LLIKY2,Giftcard,not much say bought link emailed receipient well thanks,Topic 5
9337,B004LLIKY2,Giftcard,best way give gift avid book reader,Topic 4
9338,B004LLIKY2,Giftcard,problem inability send kindle book restricted card many things really want send choice books first revue incomplete,Topic 5
9339,B004LLIKY2,Giftcard,love,Topic 5
9340,B004LLIKY2,Giftcard,always gift cards great,Topic 1
9341,B004LLIKY2,Giftcard,simple order send gift cards others,Topic 3
9342,B004LLIKY2,Giftcard,easy buyredeem,Topic 1
9343,B004LLIKY2,Giftcard,niece loved easy gift give someone overseas,Topic 3
9344,B004LLIL00,Giftcard,wife loves giraffes perfect gift card constantly kindle commute made perfect sense,Topic 1
9345,B004LLIL00,Giftcard,easy loved different design options fact no tax notified boyfriend received cant wait,Topic 2
9346,B004LLIL00,Giftcard,recipient really loved card certainly wont disagree hearts rose intertwined necks gorgeous,Topic 3
9347,B004LLIL00,Giftcard,daughterinlaws baby shower invites giraffeskin print precious little girl born bought stuffed giraffes items picture card symbolized grandma love little baby love,Topic 5
9348,B004LLIL00,Giftcard,quick intuitive system fine check card order email minutes later thanks,Topic 4
9349,B004LLIL00,Giftcard,little money allow electronic purchases annually venezuelans one best systems ensure money,Topic 4
9350,B004LLIL00,Giftcard,beautiful image love useful could recommend everyone,Topic 5
9351,B004LLIL00,Giftcard,gift card son daughterinlaw anniversary absolutely love great choice thanks,Topic 4
9352,B004LLIL00,Giftcard,variety cards choose may warn person getting gift getting gift card sometimes cards deleted look spam sigh,Topic 2
9353,B004LLIL00,Giftcard,gusto mucho el diseo le gusto mi esposa lo usaremos en noviembre para comprar los egalis de navidad,Topic 1
9354,B004LLIL4G,Giftcard,gift cards make great gifts occasion everybody find something importantly get want instead junk gift given,Topic 2
9355,B004LLIL4G,Giftcard,son wanted shop asked several family members contribute purchase gift card us easy way comply birthday wish,Topic 3
9356,B004LLIL4G,Giftcard,amazoncom gift card safe convenient alternative sending check gift card mail,Topic 2
9357,B004LLIL4G,Giftcard,daughter able purchase lovely gift choice surprised happy,Topic 3
9358,B004LLIL4G,Giftcard,made great gift daughter could pick really likes loved,Topic 5
9359,B004LLIL4G,Giftcard,easy send receiver cant go wrong gift card anyone everything,Topic 5
9360,B004LLIL4G,Giftcard,wife loved birthday card way met shopping expectations great idea thank,Topic 5
9361,B004LLIL4G,Giftcard,process simple complete daughterinlaw purchase something likes instead possibly purchasing something would return,Topic 3
9362,B004LLIL4G,Giftcard,simple easy fast last minute gift especially live across country way pick exactly want,Topic 4
9363,B004LLIL4G,Giftcard,doesnt love shopping world fingertips free money play even better sent state friend birthday received spent without hiccup thoroughly enjoyed every bit thank,Topic 5
9364,B004LLIL3M,Giftcard,good way gift,Topic 4
9365,B004LLIL3M,Giftcard,say gift card airplane,Topic 1
9366,B004LLIL3M,Giftcard,easy recipient love person everything,Topic 2
9367,B004LLIL3M,Giftcard,perfect gift many things choose,Topic 5
9368,B004LLIL3M,Giftcard,mother much difficulty using gift card sent month ago problem time never trouble but got upset klys reedyk,Topic 3
9369,B004LLIL3M,Giftcard,great idea birthday gifts friendsrelatives abroad however despite scheduling card birthday date didnt first attempt resend,Topic 2
9370,B004LLIL3M,Giftcard,good,Topic 4
9371,B004LLIL3M,Giftcard,fast delivery works great,Topic 4
9372,B004LLIL3M,Giftcard,email gift card satisfactory,Topic 5
9373,B004LLIL3M,Giftcard,great way send gift,Topic 5
9374,B004LLIL5A,Giftcard,excelente,Topic 1
9375,B004LLIL5A,Giftcard,wanted,Topic 4
9376,B004LLIL5A,Giftcard,great gift grandchildren varying interests,Topic 1
9377,B004LLIL5A,Giftcard,always pleased ever go wrong gift card cant,Topic 1
9378,B004LLIL5A,Giftcard,buenas,Topic 1
9379,B004LLIL5A,Giftcard,right color shape size bells whistles needed fun personal practical gift relative happy offer liked lot,Topic 5
9380,B004LLIL5A,Giftcard,excelente,Topic 1
9381,B004LLIL5A,Giftcard,fast convenient much thoroughly welcomed thanks much making,Topic 4
9382,B004LLIL5A,Giftcard,excellent best,Topic 3
9383,B004LLIL5A,Giftcard,bien,Topic 1
9384,B004LLIL4G,Giftcard,no issues love gift card always quick fix but one lends world possibilities bc everything known man good gift,Topic 4
9385,B004LLIL4G,Giftcard,sarah liked using birthday gift cards always welcome gift since recipient chose gift wants,Topic 3
9386,B004LLIL4G,Giftcard,convenient way giving gift avoids getting something never,Topic 2
9387,B004LLIL4G,Giftcard,family live different countries love convenience able purchase gift moments notice day without hassle deal international mail,Topic 2
9388,B004LLIL4G,Giftcard,love gift cards ordering books kindle great gift idea makes easy,Topic 5
9389,B004LLIL4G,Giftcard,easy give easy nice add message great dont know person wants,Topic 1
9390,B004LLIL4G,Giftcard,perfect birthday gift recipient liked could purchase books etc kindle,Topic 5
9391,B004LLIL4G,Giftcard,card everything wanted deliver recipient able merchandise wanting sometime,Topic 3
9392,B004LLIL4G,Giftcard,know sister enjoy gift card easy free way send something nice birthday even though shes different city,Topic 1
9393,B004LLIL4G,Giftcard,great option last minute gift lots designs easy send directly via email awesome,Topic 5
9394,B004LLILO6,Giftcard,great gift,Topic 1
9395,B004LLILO6,Giftcard,worked wonderfully,Topic 1
9396,B004LLILO6,Giftcard,email gift card great wanted send son valentines day card gift card option wonderful knew received opened thank convenience,Topic 2
9397,B004LLILO6,Giftcard,always provides optimum service totally reliable even returns thank,Topic 5
9398,B004LLILO6,Giftcard,gift card always welcomed gift,Topic 1
9399,B004LLILO6,Giftcard,time happy service,Topic 3
9400,B004LLILO6,Giftcard,highly satisified,Topic 1
9401,B004LLILO6,Giftcard,excelente,Topic 1
9402,B004LLILO6,Giftcard,quickeasyinstant satisfaction,Topic 1
9403,B004LLILO6,Giftcard,good,Topic 4
